id	category	user_question	search_round_questions	standard_answer	expected_paths	required_quote	allowed_search_terms	expected_match_ids	max_expansions	stop_condition	review_status	reviewer
Q290	file-path-symbol	哪个文件定义了 `VX_mem_unit`？	"[""哪个文件定义了 `VX_mem_unit`？""]"	`VX_mem_unit`定义在hw/rtl/core/VX_mem_unit.sv。	hw/rtl/core/VX_mem_unit.sv	module VX_mem_unit import VX_gpu_pkg::*; #(	VX_mem_unit	V125	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q291	chinese-natural-language	我想了解 Verification，知识库里哪份资料说明了这个主题？	"[""我想了解 Verification，知识库里哪份资料说明了这个主题？""]"	相关说明位于doc/getting_started/setup_dv.md。	doc/getting_started/setup_dv.md	# Design Verification Setup	Verification	O040	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q292	multi-document	请分别查明 `VX_pe_switch` 和 `VX_scoreboard` 的资料位置与原文依据。	"[""请查找与“VX_pe_switch”直接相关的资料和原文依据。"",""请查找与“VX_scoreboard”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/core/VX_pe_switch.sv和hw/rtl/core/VX_scoreboard.sv。	hw/rtl/core/VX_pe_switch.sv | hw/rtl/core/VX_scoreboard.sv	module VX_pe_switch import VX_gpu_pkg::*; #( || module VX_scoreboard import VX_gpu_pkg::*; #(	VX_pe_switch | VX_scoreboard	V128,V129	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q293	file-path-symbol	哪个文件定义了 `VX_opc_unit`？	"[""哪个文件定义了 `VX_opc_unit`？""]"	`VX_opc_unit`定义在hw/rtl/core/VX_opc_unit.sv。	hw/rtl/core/VX_opc_unit.sv	module VX_opc_unit import VX_gpu_pkg::*; #(	VX_opc_unit	V126	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q294	chinese-natural-language	我想了解 Verification，知识库里哪份资料说明了这个主题？	"[""我想了解 Verification，知识库里哪份资料说明了这个主题？""]"	相关说明位于doc/getting_started/setup_formal.md。	doc/getting_started/setup_formal.md	# Formal Verification Setup	Verification	O041	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q295	multi-document	请分别查明 `VX_sfu_unit` 和 `VX_split_join` 的资料位置与原文依据。	"[""请查找与“VX_sfu_unit”直接相关的资料和原文依据。"",""请查找与“VX_split_join”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/core/VX_sfu_unit.sv和hw/rtl/core/VX_split_join.sv。	hw/rtl/core/VX_sfu_unit.sv | hw/rtl/core/VX_split_join.sv	module VX_sfu_unit import VX_gpu_pkg::*; || module VX_split_join import VX_gpu_pkg::*; #(	VX_sfu_unit | VX_split_join	V130,V131	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q296	file-path-symbol	哪个文件定义了 `VX_operands`？	"[""哪个文件定义了 `VX_operands`？""]"	`VX_operands`定义在hw/rtl/core/VX_operands.sv。	hw/rtl/core/VX_operands.sv	module VX_operands import VX_gpu_pkg::*; #(	VX_operands	V127	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q297	chinese-natural-language	我想了解 bitstream，知识库里哪份资料说明了这个主题？	"[""我想了解 bitstream，知识库里哪份资料说明了这个主题？""]"	相关说明位于doc/getting_started/setup_fpga.md。	doc/getting_started/setup_fpga.md	## Obtain an FPGA bitstream	bitstream	O042	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q298	no-answer	知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_18_20260819`？	"[""知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_18_20260819`？""]"	固定语料中没有该内容，应明确说明依据不足。		NONE	KM_ABSENT_GPU_PROTOCOL_18_20260819		1	所有检索轮次均无证据后停止	SOURCE_VERIFIED	Codex/source-check
Q299	multi-document	请分别查明 `VX_txbar_arb` 和 `VX_uop_packld:` 的资料位置与原文依据。	"[""请查找与“VX_txbar_arb”直接相关的资料和原文依据。"",""请查找与“VX_uop_packld:”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/core/VX_txbar_arb.sv和hw/rtl/core/VX_uop_packld.sv。	hw/rtl/core/VX_txbar_arb.sv | hw/rtl/core/VX_uop_packld.sv	module VX_txbar_arb import VX_gpu_pkg::*; #( || // VX_uop_packld: Micro-op sequencer for pack-load instructions.	VX_txbar_arb | VX_uop_packld:	V132,V133	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q300	no-answer	知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_19_20260819`？	"[""知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_19_20260819`？""]"	固定语料中没有该内容，应明确说明依据不足。		NONE	KM_ABSENT_GPU_PROTOCOL_19_20260819		1	所有检索轮次均无证据后停止	SOURCE_VERIFIED	Codex/source-check
